EUR, 0.0
01/08/22, 1.027448
02/08/22, 1.019519
03/08/22, 1.014708
04/08/22, 1.023662
05/08/22, 1.018086
06/08/22, 1.020072
07/08/22, 1.020043
08/08/22, 1.019716
09/08/22, 1.021623
10/08/22, 1.032136
11/08/22, 1.033074
12/08/22, 1.025646
