AUD, 0.0
01/08/22, 1.43179
02/08/22, 1.44331
03/08/22, 1.43967
04/08/22, 1.43338
05/08/22, 1.43693
06/08/22, 1.44697
07/08/22, 1.43545
08/08/22, 1.43162
09/08/22, 1.43309
10/08/22, 1.43683
11/08/22, 1.40367
12/08/22, 1.41021
