ILS, 0.0
01/08/22, 3.40820
02/08/22, 3.35980
03/08/22, 3.37040
04/08/22, 3.36400
05/08/22, 3.34440
06/08/22, 3.34950
07/08/22, 3.34560
08/08/22, 3.34560
09/08/22, 3.30630
10/08/22, 3.31020
11/08/22, 3.26090
12/08/22, 3.23290
